0.0315,0.12632,0.21167,0.17855,0.022495,0.17713,-0.046023,2.9437,0.17
0.032,0.12643,0.21508,0.17853,0.022511,0.1771,-0.046023,2.9437,0.17
0.0325,0.12654,0.21849,0.1785,0.022527,0.17708,-0.046023,2.9437,0.17
0.033,0.12665,0.2219,0.17848,0.022544,0.17705,-0.046023,2.9437,0.17
0.0335,0.12676,0.22532,0.17846,0.022561,0.17703,-0.046023,2.9437,0.17
0.034,0.12687,0.22873,0.17844,0.022578,0.177,-0.046023,2.9437,0.17
0.0345,0.12699,0.23215,0.17841,0.022596,0.17698,-0.046023,2.9437,0.17
0.035,0.12711,0.23558,0.17839,0.022613,0.17695,-0.046023,2.9437,0.17
0.0355,0.12722,0.239,0.17837,0.022631,0.17692,-0.046023,2.9437,0.17
0.036,0.12734,0.24243,0.17834,0.02265,0.1769,-0.046023,2.9437,0.17
0.0365,0.12747,0.24586,0.17832,0.022668,0.17687,-0.046023,2.9437,0.17
0.037,0.12759,0.2493,0.1783,0.022687,0.17685,-0.046023,2.9437,0.17
0.0375,0.12772,0.25274,0.17827,0.022707,0.17682,-0.046023,2.9437,0.17
0.038,0.12784,0.25618,0.17825,0.022726,0.1768,-0.046023,2.9437,0.17
0.0385,0.12797,0.25962,0.17823,0.022746,0.17677,-0.046023,2.9437,0.17
0.039,0.1281,0.26307,0.17821,0.022766,0.17674,-0.046023,2.9437,0.17
0.0395,0.12824,0.26652,0.17818,0.022787,0.17672,-0.046023,2.9437,0.17
0.04,0.12837,0.26997,0.17816,0.022807,0.17669,-0.046023,2.9437,0.17
0.0405,0.12851,0.27343,0.17814,0.022829,0.17667,-0.046023,2.9437,0.17
0.041,0.12864,0.27689,0.17811,0.02285,0.17664,-0.046023,2.9437,0.17
0.0415,0.12878,0.28035,0.17809,0.022872,0.17662,-0.046023,2.9437,0.17
0.042,0.12892,0.28382,0.17807,0.022893,0.17659,-0.046023,2.9437,0.17
0.0425,0.12907,0.28729,0.17804,0.022916,0.17656,-0.046023,2.9437,0.17
0.043,0.12921,0.29076,0.17802,0.022938,0.17654,-0.046023,2.9437,0.17
0.0435,0.12936,0.29424,0.178,0.022961,0.17651,-0.046023,2.9437,0.17
0.044,0.12951,0.29772,0.17797,0.022984,0.17648,-0.046023,2.9437,0.17
0.0445,0.12965,0.3012,0.17795,0.023008,0.17646,-0.046023,2.9437,0.17
0.045,0.12981,0.30469,0.17793,0.023031,0.17643,-0.046023,2.9437,0.17
0.0455,0.12996,0.30818,0.17791,0.023056,0.17641,-0.046023,2.9437,0.17
0.046,0.13011,0.31167,0.17788,0.02308,0.17638,-0.046023,2.9437,0.17
0.0465,0.13027,0.31517,0.17786,0.023105,0.17635,-0.046023,2.9437,0.17
0.047,0.13043,0.31868,0.17784,0.023129,0.17633,-0.046023,2.9437,0.17
0.0475,0.13059,0.32218,0.17781,0.023155,0.1763,-0.046023,2.9437,0.17
0.048,0.13075,0.32569,0.17779,0.02318,0.17627,-0.046023,2.9437,0.17
0.0485,0.13092,0.32921,0.17777,0.023206,0.17625,-0.046023,2.9437,0.17
0.049,0.13108,0.33273,0.17774,0.023232,0.17622,-0.046023,2.9437,0.17
0.0495,0.13125,0.33625,0.17772,0.023259,0.17619,-0.046023,2.9437,0.17
0.05,0.13142,0.33978,0.1777,0.023286,0.17617,-0.046023,2.9437,0.17
0.0505,0.13159,0.34331,0.17768,0.023313,0.17614,-0.046023,2.9437,0.17
0.051,0.13176,0.34684,0.17765,0.02334,0.17611,-0.046023,2.9437,0.17
0.0515,0.13193,0.35038,0.17763,0.023368,0.17609,-0.046023,2.9437,0.17
0.052,0.13211,0.35393,0.17761,0.023396,0.17606,-0.046023,2.9437,0.17
0.0525,0.13229,0.35748,0.17758,0.023424,0.17603,-0.046023,2.9437,0.17
0.053,0.13247,0.36103,0.17756,0.023452,0.17601,-0.046023,2.9437,0.17
0.0535,0.13265,0.36459,0.17754,0.023481,0.17598,-0.046023,2.9437,0.17
0.054,0.13283,0.36815,0.17751,0.023511,0.17595,-0.046023,2.9437,0.17
0.0545,0.13302,0.37171,0.17749,0.02354,0.17592,-0.046023,2.9437,0.17
0.055,0.1332,0.37529,0.17747,0.02357,0.1759,-0.046023,2.9437,0.17
0.0555,0.13339,0.37886,0.17745,0.0236,0.17587,-0.046023,2.9437,0.17
0.056,0.13358,0.38244,0.17742,0.02363,0.17584,-0.046023,2.9437,0.17
0.0565,0.13378,0.38603,0.1774,0.023661,0.17581,-0.046023,2.9437,0.17
0.057,0.13397,0.38962,0.17738,0.023692,0.17579,-0.046023,2.9437,0.17
0.0575,0.13417,0.39321,0.17735,0.023723,0.17576,-0.046023,2.9437,0.17
0.058,0.13436,0.39681,0.17733,0.023755,0.17573,-0.046023,2.9437,0.17
0.0585,0.13456,0.40042,0.17731,0.023787,0.1757,-0.046023,2.9437,0.17
0.059,0.13476,0.40403,0.17728,0.023819,0.17568,-0.046023,2.9437,0.17
0.0595,0.13497,0.40764,0.17726,0.023852,0.17565,-0.046023,2.9437,0.17
0.06,0.13517,0.41126,0.17724,0.023885,0.17562,-0.046023,2.9437,0.17
0.0605,0.13538,0.41489,0.17722,0.023918,0.17559,-0.046023,2.9437,0.17
0.061,0.13559,0.41852,0.17719,0.023951,0.17557,-0.046023,2.9437,0.17
0.0615,0.1358,0.42215,0.17717,0.023985,0.17554,-0.046023,2.9437,0.17
0.062,0.13601,0.42579,0.17715,0.024019,0.17551,-0.046023,2.9437,0.17
0.0625,0.13622,0.42944,0.17712,0.024054,0.17548,-0.046023,2.9437,0.17
0.063,0.13644,0.43309,0.1771,0.024088,0.17545,-0.046023,2.9437,0.17
0.0635,0.13665,0.43675,0.17708,0.024123,0.17543,-0.046023,2.9437,0.17
0.064,0.13687,0.44041,0.17705,0.024159,0.1754,-0.046023,2.9437,0.17
0.0645,0.1371,0.44408,0.17703,0.024194,0.17537,-0.046023,2.9437,0.17
0.065,0.13732,0.44775,0.17701,0.02423,0.17534,-0.046023,2.9437,0.17
0.0655,0.13754,0.45143,0.17699,0.024266,0.17531,-0.046023,2.9437,0.17
0.066,0.13777,0.45512,0.17696,0.024303,0.17529,-0.046023,2.9437,0.17
0.0665,0.138,0.45881,0.17694,0.02434,0.17526,-0.046023,2.9437,0.17
0.067,0.13823,0.46251,0.17692,0.024377,0.17523,-0.046023,2.9437,0.17
0.0675,0.13846,0.46621,0.17689,0.024415,0.1752,-0.046023,2.9437,0.17
0.068,0.13869,0.46992,0.17687,0.024452,0.17517,-0.046023,2.9437,0.17
0.0685,0.13893,0.47363,0.17685,0.024491,0.17514,-0.046023,2.9437,0.17
0.069,0.13917,0.47735,0.17682,0.024529,0.17511,-0.046023,2.9437,0.17
0.0695,0.13941,0.48108,0.1768,0.024568,0.17509,-0.046023,2.9437,0.17
0.07,0.13965,0.48481,0.17678,0.024607,0.17506,-0.046023,2.9437,0.17
0.0705,0.13989,0.48855,0.17676,0.024646,0.17503,-0.046023,2.9437,0.17
0.071,0.14014,0.4923,0.17673,0.024686,0.175,-0.046023,2.9437,0.17
0.0715,0.14039,0.49605,0.17671,0.024726,0.17497,-0.046023,2.9437,0.17
0.072,0.14063,0.49981,0.17669,0.024766,0.17494,-0.046023,2.9437,0.17
0.0725,0.14088,0.50357,0.17666,0.024807,0.17491,-0.046023,2.9437,0.17
0.073,0.14114,0.50734,0.17664,0.024848,0.17488,-0.046023,2.9437,0.17
0.0735,0.14139,0.51112,0.17662,0.024889,0.17485,-0.046023,2.9437,0.17
0.074,0.14165,0.5149,0.17659,0.024931,0.17483,-0.046023,2.9437,0.17
0.0745,0.14191,0.51869,0.17657,0.024973,0.1748,-0.046023,2.9437,0.17
0.075,0.14217,0.52249,0.17655,0.025015,0.17477,-0.046023,2.9437,0.17
0.0755,0.14243,0.5263,0.17653,0.025057,0.17474,-0.046023,2.9437,0.17
0.076,0.14269,0.53011,0.1765,0.0251,0.17471,-0.046023,2.9437,0.17
0.0765,0.14296,0.53392,0.17648,0.025144,0.17468,-0.046023,2.9437,0.17
0.077,0.14323,0.53775,0.17646,0.025187,0.17465,-0.046023,2.9437,0.17
0.0775,0.1435,0.54158,0.17643,0.025231,0.17462,-0.046023,2.9437,0.17
0.078,0.14377,0.54542,0.17641,0.025275,0.17459,-0.046023,2.9437,0.17
0.0785,0.14404,0.54926,0.17639,0.02532,0.17456,-0.046023,2.9437,0.17
0.079,0.14432,0.55311,0.17636,0.025364,0.17453,-0.046023,2.9437,0.17
0.0795,0.1446,0.55697,0.17634,0.025409,0.1745,-0.046023,2.9437,0.17
0.08,0.14488,0.56084,0.17632,0.025455,0.17447,-0.046023,2.9437,0.17
0.0805,0.14516,0.56471,0.1763,0.025501,0.17444,-0.046023,2.9437,0.17
0.081,0.14544,0.56859,0.17627,0.025547,0.17441,-0.046023,2.9437,0.17
0.0815,0.14573,0.57248,0.17625,0.025593,0.17438,-0.046023,2.9437,0.17
0.082,0.14601,0.57638,0.17623,0.02564,0.17435,-0.046023,2.9437,0.17
0.0825,0.1463,0.58028,0.1762,0.025687,0.17432,-0.046023,2.9437,0.17
0.083,0.14659,0.58419,0.17618,0.025734,0.17429,-0.046023,2.9437,0.17
0.0835,0.14689,0.58811,0.17616,0.025782,0.17426,-0.046023,2.9437,0.17
0.084,0.14718,0.59203,0.17613,0.02583,0.17423,-0.046023,2.9437,0.17
0.0845,0.14748,0.59596,0.17611,0.025878,0.1742,-0.046023,2.9437,0.17
0.085,0.14778,0.59991,0.17609,0.025927,0.17417,-0.046023,2.9437,0.17
0.0855,0.14808,0.60385,0.17607,0.025976,0.17414,-0.046023,2.9437,0.17
0.086,0.14838,0.60781,0.17604,0.026026,0.17411,-0.046023,2.9437,0.17
0.0865,0.14869,0.61177,0.17602,0.026075,0.17408,-0.046023,2.9437,0.17
0.087,0.14899,0.61575,0.176,0.026125,0.17405,-0.046023,2.9437,0.17
0.0875,0.1493,0.61973,0.17597,0.026176,0.17402,-0.046023,2.9437,0.17
0.088,0.14961,0.62371,0.17595,0.026226,0.17398,-0.046023,2.9437,0.17
0.0885,0.14993,0.62771,0.17593,0.026277,0.17395,-0.046023,2.9437,0.17
0.089,0.15024,0.63172,0.1759,0.026329,0.17392,-0.046023,2.9437,0.17
0.0895,0.15056,0.63573,0.17588,0.02638,0.17389,-0.046023,2.9437,0.17
0.09,0.15088,0.63975,0.17586,0.026432,0.17386,-0.046023,2.9437,0.17
0.0905,0.1512,0.64378,0.17583,0.026484,0.17383,-0.046023,2.9437,0.17
0.091,0.15152,0.64781,0.17581,0.026537,0.1738,-0.046023,2.9437,0.17
0.0915,0.15184,0.65186,0.17579,0.02659,0.17377,-0.046023,2.9437,0.17
0.092,0.15217,0.65591,0.17577,0.026643,0.17373,-0.046023,2.9437,0.17
0.0925,0.1525,0.65998,0.17574,0.026697,0.1737,-0.046023,2.9437,0.17
0.093,0.15283,0.66405,0.17572,0.026751,0.17367,-0.046023,2.9437,0.17
0.0935,0.15316,0.66813,0.1757,0.026805,0.17364,-0.046023,2.9437,0.17
0.094,0.1535,0.67222,0.17567,0.02686,0.17361,-0.046023,2.9437,0.17
0.0945,0.15384,0.67631,0.17565,0.026915,0.17358,-0.046023,2.9437,0.17
0.095,0.15418,0.68042,0.17563,0.02697,0.17354,-0.046023,2.9437,0.17
0.0955,0.15452,0.68454,0.1756,0.027026,0.17351,-0.046023,2.9437,0.17
0.096,0.15486,0.68866,0.17558,0.027082,0.17348,-0.046023,2.9437,0.17
0.0965,0.15521,0.69279,0.17556,0.027138,0.17345,-0.046023,2.9437,0.17
0.097,0.15555,0.69693,0.17554,0.027195,0.17342,-0.046023,2.9437,0.17
0.0975,0.1559,0.70108,0.17551,0.027252,0.17338,-0.046023,2.9437,0.17
0.098,0.15625,0.70524,0.17549,0.02731,0.17335,-0.046023,2.9437,0.17
0.0985,0.15661,0.70941,0.17547,0.027367,0.17332,-0.046023,2.9437,0.17
0.099,0.15696,0.71359,0.17544,0.027425,0.17329,-0.046023,2.9437,0.17
0.0995,0.15732,0.71778,0.17542,0.027484,0.17325,-0.046023,2.9437,0.17
0.1,0.15768,0.72198,0.1754,0.027542,0.17322,-0.046023,2.9437,0.17
0.1005,0.15804,0.72618,0.17537,0.027602,0.17319,-0.046023,2.9437,0.17
0.101,0.15841,0.7304,0.17535,0.027661,0.17316,-0.046023,2.9437,0.17
0.1015,0.15877,0.73463,0.17533,0.027721,0.17312,-0.046023,2.9437,0.17
0.102,0.15914,0.73886,0.17531,0.027781,0.17309,-0.046023,2.9437,0.17
0.1025,0.15951,0.74311,0.17528,0.027841,0.17306,-0.046023,2.9437,0.17
0.103,0.15989,0.74736,0.17526,0.027902,0.17302,-0.046023,2.9437,0.17
0.1035,0.16026,0.75162,0.17524,0.027963,0.17299,-0.046023,2.9437,0.17
0.104,0.16064,0.7559,0.17521,0.028025,0.17296,-0.046023,2.9437,0.17
0.1045,0.16102,0.76018,0.17519,0.028087,0.17292,-0.046023,2.9437,0.17
0.105,0.1614,0.76448,0.17517,0.028149,0.17289,-0.046023,2.9437,0.17
0.1055,0.16178,0.76878,0.17514,0.028212,0.17286,-0.046023,2.9437,0.17
0.106,0.16217,0.77309,0.17512,0.028274,0.17282,-0.046023,2.9437,0.17
0.1065,0.16255,0.77742,0.1751,0.028338,0.17279,-0.046023,2.9437,0.17
0.107,0.16294,0.78175,0.17508,0.028401,0.17276,-0.046023,2.9437,0.17
0.1075,0.16334,0.7861,0.17505,0.028465,0.17272,-0.046023,2.9437,0.17
0.108,0.16373,0.79045,0.17503,0.02853,0.17269,-0.046023,2.9437,0.17
0.1085,0.16413,0.79482,0.17501,0.028594,0.17265,-0.046023,2.9437,0.17
0.109,0.16452,0.79919,0.17498,0.028659,0.17262,-0.046023,2.9437,0.17
0.1095,0.16492,0.80358,0.17496,0.028725,0.17259,-0.046023,2.9437,0.17
0.11,0.16533,0.80798,0.17494,0.02879,0.17255,-0.046023,2.9437,0.17
0.1105,0.16573,0.81238,0.17491,0.028857,0.17252,-0.046023,2.9437,0.17
